user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score,screen_time_bin,age_group,screen_to_sleep_ratio,pre_sleep_phone_pct,notif_per_screen_hour,digital_load_hours,stress_fatigue_index,wellness_score,sleep_deficit_hours,is_heavy_user,phone_before_sleep_flag,short_sleeper,high_stress_flag,sedentary_flag,log_daily_screen_time_hours,log_phone_usage_before_sleep_minutes,log_notifications_received_per_day,log_physical_activity_minutes,screen_x_caffeine,presleep_x_stress,activity_x_sleep_quality,screen_time_sq,presleep_phone_sq,notifications_sq,gender_encoded,occ_Doctor,occ_Freelancer,occ_Manager,occ_Researcher,occ_Software Engineer,occ_Student,occ_Teacher
2270,33,Male,Student,1.5,117,7.27,6.94,2.72,4,90,50,2.27,< 2h,26-35 ans,0.2063,26.82,33.33,3.45,2.495,5.72,0.73,0,1,0,0,0,0.9163,4.7707,3.9318,4.5109,6.0,318.24,624.6,2.25,13689,2500,0.0,False,False,False,False,False,True,False
2271,50,Male,Researcher,4.66,88,8.11,7.2,5.67,0,85,230,6.77,4-6h,46-55 ans,0.5746,18.08,49.36,6.127,6.22,2.947,0.0,0,1,0,0,0,1.7334,4.4886,5.4424,4.4543,0.0,498.96,612.0,21.7156,7744,52900,0.0,False,False,False,True,False,False,False
2272,21,Male,Researcher,3.14,81,6.71,5.76,7.01,3,7,169,7.52,2-4h,≤25 ans,0.468,20.12,53.82,4.49,7.265,-1.133,1.29,0,1,0,1,1,1.4207,4.4067,5.1358,2.0794,9.42,567.81,40.32,9.8596,6561,28561,0.0,False,False,False,True,False,False,False
2273,21,Male,Doctor,6.15,102,5.52,3.61,8.46,4,80,266,8.15,6-8h,≤25 ans,1.1141,30.8,43.25,7.85,8.305,-3.517,2.48,1,1,1,1,0,1.9671,4.6347,5.5872,4.3944,24.6,862.92,288.8,37.8225,10404,70756,0.0,True,False,False,False,False,False,False
2274,56,Male,Student,8.05,9,4.45,4.35,10.0,4,77,159,8.99,> 8h,>55 ans,1.809,3.37,19.75,8.2,9.495,-4.367,3.55,1,0,1,1,0,2.2028,2.3026,5.0752,4.3567,32.2,90.0,334.95,64.8025,81,25281,0.0,False,False,False,False,False,True,False
2275,57,Female,Researcher,5.38,1,5.44,7.5,5.37,2,94,44,4.57,4-6h,>55 ans,0.989,0.31,8.18,5.397,4.97,3.697,2.56,0,0,1,0,0,1.8532,0.6931,3.8067,4.5539,10.76,5.37,705.0,28.9444,1,1936,1.0,False,False,False,True,False,False,False
2276,34,Female,Manager,4.0,67,5.82,7.29,5.77,4,50,74,6.06,2-4h,26-35 ans,0.6873,19.19,18.5,5.117,5.915,2.353,2.18,0,1,1,0,0,1.6094,4.2195,4.3175,3.9318,16.0,386.59,364.5,16.0,4489,5476,1.0,False,False,True,False,False,False,False
2277,54,Male,Manager,2.37,89,7.21,6.04,6.33,3,59,94,6.57,2-4h,46-55 ans,0.3287,20.57,39.66,3.853,6.45,0.693,0.79,0,1,0,0,0,1.2149,4.4998,4.5539,4.0943,7.11,563.37,356.36,5.6169,7921,8836,0.0,False,False,True,False,False,False,False
2278,56,Male,Researcher,1.24,74,5.94,8.3,3.24,3,81,193,3.89,< 2h,>55 ans,0.2088,20.76,155.65,2.473,3.565,6.41,2.06,0,1,1,0,0,0.8065,4.3175,5.2679,4.4067,3.72,239.76,672.3,1.5376,5476,37249,0.0,False,False,False,True,False,False,False
2279,46,Female,Student,7.1,14,6.01,5.92,8.66,1,60,56,9.08,6-8h,46-55 ans,1.1814,3.88,7.89,7.333,8.87,-1.74,1.99,1,0,0,1,0,2.0919,2.7081,4.0431,4.1109,7.1,121.24,355.2,50.41,196,3136,1.0,False,False,False,False,False,True,False
2280,53,Male,Doctor,1.27,95,5.45,7.43,2.75,2,85,90,3.64,< 2h,46-55 ans,0.233,29.05,70.87,2.853,3.195,6.097,2.55,0,1,1,0,0,0.8198,4.5643,4.5109,4.4543,2.54,261.25,631.55,1.6129,9025,8100,0.0,True,False,False,False,False,False,False
2281,55,Male,Software Engineer,9.29,78,5.81,3.51,10.0,1,70,91,9.19,> 8h,46-55 ans,1.599,22.38,9.8,10.59,9.595,-5.323,2.19,1,1,1,1,0,2.3312,4.3694,4.5218,4.2627,9.29,780.0,245.7,86.3041,6084,8281,0.0,False,False,False,False,True,False,False
2282,56,Female,Student,6.35,91,5.33,5.46,9.05,0,26,251,9.04,6-8h,>55 ans,1.1914,28.46,39.53,7.867,9.045,-3.157,2.67,1,1,1,1,1,1.9947,4.5218,5.5294,3.2958,0.0,823.55,141.96,40.3225,8281,63001,1.0,False,False,False,False,False,True,False
2283,54,Male,Doctor,4.18,86,7.67,4.25,9.11,1,36,66,9.44,4-6h,46-55 ans,0.545,18.69,15.79,5.613,9.275,-4.26,0.33,0,1,0,1,0,1.6448,4.4659,4.2047,3.6109,4.18,783.46,153.0,17.4724,7396,4356,0.0,True,False,False,False,False,False,False
2284,52,Male,Designer,1.38,2,8.91,7.29,4.81,0,50,31,4.21,< 2h,46-55 ans,0.1549,0.37,22.46,1.413,4.51,3.313,0.0,0,0,0,0,0,0.8671,1.0986,3.4657,3.9318,0.0,9.62,364.5,1.9044,4,961,0.0,False,False,False,False,False,False,False
2285,24,Female,Doctor,4.72,114,7.67,5.52,6.72,0,80,51,4.78,4-6h,≤25 ans,0.6154,24.77,10.81,6.62,5.75,0.133,0.33,0,1,0,0,0,1.744,4.7449,3.9512,4.3944,0.0,766.08,441.6,22.2784,12996,2601,1.0,True,False,False,False,False,False,False
2286,44,Female,Teacher,8.81,31,4.37,5.78,10.0,3,112,69,10.0,> 8h,36-45 ans,2.016,11.82,7.83,9.327,10.0,-2.353,3.63,1,1,1,1,0,2.2834,3.4657,4.2485,4.7274,26.43,310.0,647.36,77.6161,961,4761,1.0,False,False,False,False,False,False,True
2287,45,Male,Designer,9.73,19,7.16,5.06,10.0,3,34,166,9.38,> 8h,36-45 ans,1.3589,4.42,17.06,10.047,9.69,-4.373,0.84,1,0,0,1,0,2.373,2.9957,5.118,3.5553,29.19,190.0,172.04,94.6729,361,27556,0.0,False,False,False,False,False,False,False
2288,39,Female,Manager,1.76,55,7.51,9.04,2.04,0,44,177,1.0,< 2h,36-45 ans,0.2344,12.21,100.57,2.677,1.52,7.733,0.49,0,1,0,0,0,1.0152,4.0254,5.1818,3.8067,0.0,112.2,397.76,3.0976,3025,31329,1.0,False,False,True,False,False,False,False
2289,31,Female,Manager,7.99,77,7.89,5.29,10.0,4,2,45,9.04,6-8h,26-35 ans,1.0127,16.27,5.63,9.273,9.52,-4.677,0.11,1,1,0,1,1,2.1961,4.3567,3.8286,1.0986,31.96,770.0,10.58,63.8401,5929,2025,1.0,False,False,True,False,False,False,False
2290,24,Male,Software Engineer,3.33,98,7.81,4.33,8.09,1,65,134,7.58,2-4h,≤25 ans,0.4264,20.91,40.24,4.963,7.835,-2.677,0.19,0,1,0,1,0,1.4656,4.5951,4.9053,4.1897,3.33,792.82,281.45,11.0889,9604,17956,0.0,False,False,False,False,True,False,False
2291,54,Male,Software Engineer,4.41,103,6.54,5.1,7.02,2,2,270,6.41,4-6h,46-55 ans,0.6743,26.25,61.22,6.127,6.715,-1.887,1.46,0,1,0,1,1,1.6882,4.6444,5.6021,1.0986,8.82,723.06,10.2,19.4481,10609,72900,0.0,False,False,False,False,True,False,False
2292,39,Male,Doctor,5.93,41,5.31,8.34,4.55,4,84,115,4.86,4-6h,36-45 ans,1.1168,12.87,19.39,6.613,4.705,5.19,2.69,0,1,1,0,0,1.9359,3.7377,4.7536,4.4427,23.72,186.55,700.56,35.1649,1681,13225,0.0,True,False,False,False,False,False,False
2293,22,Male,Doctor,9.92,72,4.6,3.34,10.0,1,36,297,9.9,> 8h,≤25 ans,2.1565,26.09,29.94,11.12,9.95,-6.06,3.4,1,1,1,1,0,2.3906,4.2905,5.6971,3.6109,9.92,720.0,120.24,98.4064,5184,88209,0.0,True,False,False,False,False,False,False
2294,19,Male,Student,2.88,59,4.05,8.96,2.04,0,10,105,1.5,2-4h,≤25 ans,0.7111,24.28,36.46,3.863,1.77,7.087,3.95,0,1,1,0,1,1.3558,4.0943,4.6634,2.3979,0.0,120.36,89.6,8.2944,3481,11025,0.0,False,False,False,False,False,True,False
2295,44,Male,Freelancer,2.17,55,4.05,5.63,6.73,4,1,197,7.66,2-4h,36-45 ans,0.5358,22.63,90.78,3.087,7.195,-1.083,3.95,0,1,1,0,1,1.1537,4.0254,5.2883,0.6931,8.68,370.15,5.63,4.7089,3025,38809,0.0,False,True,False,False,False,False,False
2296,38,Male,Freelancer,6.35,46,8.68,4.88,8.59,4,18,93,9.74,6-8h,36-45 ans,0.7316,8.83,14.65,7.117,9.165,-3.41,0.0,1,1,0,1,1,1.9947,3.8501,4.5433,2.9444,25.4,395.14,87.84,40.3225,2116,8649,0.0,False,True,False,False,False,False,False
2297,55,Female,Student,8.68,23,7.04,5.09,10.0,4,84,184,10.0,> 8h,46-55 ans,1.233,5.45,21.2,9.063,10.0,-3.51,0.96,1,0,0,1,0,2.2701,3.1781,5.2204,4.4427,34.72,230.0,427.56,75.3424,529,33856,1.0,False,False,False,False,False,True,False
2298,32,Female,Manager,6.83,40,6.87,6.57,7.36,3,51,160,7.03,6-8h,26-35 ans,0.9942,9.7,23.43,7.497,7.195,0.06,1.13,1,1,0,1,0,2.058,3.7136,5.0814,3.9512,20.49,294.4,335.07,46.6489,1600,25600,1.0,False,False,True,False,False,False,False
2299,38,Female,Teacher,4.13,3,5.88,6.45,7.66,3,27,286,7.63,4-6h,36-45 ans,0.7024,0.85,69.25,4.18,7.645,-0.76,2.12,0,0,1,1,1,1.6351,1.3863,5.6595,3.3322,12.39,22.98,174.15,17.0569,9,81796,1.0,False,False,False,False,False,False,True
2300,27,Female,Freelancer,9.79,75,7.99,3.81,10.0,4,81,91,10.0,> 8h,26-35 ans,1.2253,15.64,9.3,11.04,10.0,-4.84,0.01,1,1,0,1,0,2.3786,4.3307,4.5218,4.4067,39.16,750.0,308.61,95.8441,5625,8281,1.0,False,True,False,False,False,False,False
2301,40,Female,Student,9.92,50,5.1,4.11,10.0,3,73,275,10.0,> 8h,36-45 ans,1.9451,16.34,27.72,10.753,10.0,-4.673,2.9,1,1,1,1,0,2.3906,3.9318,5.6204,4.3041,29.76,500.0,300.03,98.4064,2500,75625,1.0,False,False,False,False,False,True,False
2302,56,Female,Manager,7.94,87,7.69,5.35,9.33,2,106,40,8.63,6-8h,>55 ans,1.0325,18.86,5.04,9.39,8.98,-2.213,0.31,1,1,0,1,0,2.1905,4.4773,3.7136,4.6728,15.88,811.71,567.1,63.0436,7569,1600,1.0,False,False,True,False,False,False,False
2303,22,Male,Doctor,8.22,1,5.81,5.75,9.22,3,36,72,8.99,> 8h,≤25 ans,1.4148,0.29,8.76,8.237,9.105,-2.87,2.19,1,0,1,1,0,2.2214,0.6931,4.2905,3.6109,24.66,9.22,207.0,67.5684,1,5184,0.0,True,False,False,False,False,False,False
2304,18,Male,Researcher,7.85,13,7.54,4.78,10.0,3,18,167,10.0,6-8h,≤25 ans,1.0411,2.87,21.27,8.067,10.0,-4.92,0.46,1,0,0,1,1,2.1804,2.6391,5.124,2.9444,23.55,130.0,86.04,61.6225,169,27889,0.0,False,False,False,True,False,False,False
2305,30,Female,Freelancer,3.32,94,7.53,6.78,5.2,0,116,223,5.71,2-4h,26-35 ans,0.4409,20.81,67.17,4.887,5.455,3.513,0.47,0,1,0,0,0,1.4633,4.5539,5.4116,4.7622,0.0,488.8,786.48,11.0224,8836,49729,1.0,False,True,False,False,False,False,False
2306,38,Male,Doctor,2.35,9,5.58,10.0,2.87,2,77,227,3.3,2-4h,36-45 ans,0.4211,2.69,96.6,2.5,3.085,8.413,2.42,0,0,1,0,0,1.209,2.3026,5.4293,4.3567,4.7,25.83,770.0,5.5225,81,51529,0.0,True,False,False,False,False,False,False
2307,43,Male,Student,5.99,96,8.67,4.56,9.33,0,59,52,8.36,4-6h,36-45 ans,0.6909,18.45,8.68,7.59,8.845,-3.787,0.0,0,1,0,1,0,1.9445,4.5747,3.9703,4.0943,0.0,895.68,269.04,35.8801,9216,2704,0.0,False,False,False,False,False,True,False
2308,38,Female,Freelancer,9.59,35,6.54,4.57,10.0,3,1,22,9.72,> 8h,36-45 ans,1.4664,8.92,2.29,10.173,9.86,-5.413,1.46,1,1,0,1,1,2.3599,3.5835,3.1355,0.6931,28.77,350.0,4.57,91.9681,1225,484,1.0,False,True,False,False,False,False,False
2309,35,Female,Teacher,8.9,41,5.29,3.91,10.0,1,90,160,10.0,> 8h,26-35 ans,1.6824,12.92,17.98,9.583,10.0,-4.59,2.71,1,1,1,1,0,2.2925,3.7377,5.0814,4.5109,8.9,410.0,351.9,79.21,1681,25600,1.0,False,False,False,False,False,False,True
2310,54,Female,Manager,1.96,98,7.37,8.75,1.65,4,11,272,1.8,< 2h,46-55 ans,0.2659,22.16,138.78,3.593,1.725,7.283,0.63,0,1,0,0,1,1.0852,4.5951,5.6095,2.4849,7.84,161.7,96.25,3.8416,9604,73984,1.0,False,False,True,False,False,False,False
2311,49,Male,Doctor,1.51,47,7.75,7.78,1.7,0,42,259,1.88,< 2h,46-55 ans,0.1948,10.11,171.52,2.293,1.79,6.78,0.25,0,1,0,0,0,0.9203,3.8712,5.5607,3.7612,0.0,79.9,326.76,2.2801,2209,67081,0.0,True,False,False,False,False,False,False
2312,53,Male,Manager,8.86,17,8.75,6.3,10.0,4,54,113,10.0,> 8h,46-55 ans,1.0126,3.24,12.75,9.143,10.0,-2.8,0.0,1,0,0,1,0,2.2885,2.8904,4.7362,4.0073,35.44,170.0,340.2,78.4996,289,12769,0.0,False,False,True,False,False,False,False
2313,34,Female,Teacher,6.52,88,4.37,5.77,7.19,2,100,243,6.57,6-8h,26-35 ans,1.492,33.56,37.27,7.987,6.88,0.247,3.63,1,1,1,1,0,2.0176,4.4886,5.4972,4.6151,13.04,632.72,577.0,42.5104,7744,59049,1.0,False,False,False,False,False,False,True
2314,52,Male,Doctor,3.74,75,6.7,4.89,8.71,3,42,274,9.95,2-4h,46-55 ans,0.5582,18.66,73.26,4.99,9.33,-3.12,1.3,0,1,0,1,0,1.556,4.3307,5.6168,3.7612,11.22,653.25,205.38,13.9876,5625,75076,0.0,True,False,False,False,False,False,False
2315,28,Male,Manager,6.06,59,6.45,6.57,6.45,3,88,230,6.47,6-8h,26-35 ans,0.9395,15.25,37.95,7.043,6.46,1.587,1.55,1,1,0,0,0,1.9544,4.0943,5.4424,4.4886,18.18,380.55,578.16,36.7236,3481,52900,0.0,False,False,True,False,False,False,False
2316,38,Female,Researcher,3.0,27,5.55,7.39,5.08,3,70,126,4.64,2-4h,36-45 ans,0.5405,8.11,42.0,3.45,4.86,3.477,2.45,0,0,1,0,0,1.3863,3.3322,4.8442,4.2627,9.0,137.16,517.3,9.0,729,15876,1.0,False,False,False,True,False,False,False
2317,43,Female,Teacher,9.52,52,7.84,4.3,10.0,2,106,145,10.0,> 8h,36-45 ans,1.2143,11.05,15.23,10.387,10.0,-3.933,0.16,1,1,0,1,0,2.3533,3.9703,4.9836,4.6728,19.04,520.0,455.8,90.6304,2704,21025,1.0,False,False,False,False,False,False,True
2318,21,Female,Teacher,8.44,114,4.97,2.88,10.0,0,111,35,10.0,> 8h,≤25 ans,1.6982,38.23,4.15,10.34,10.0,-5.27,3.03,1,1,1,1,0,2.245,4.7449,3.5835,4.7185,0.0,1140.0,319.68,71.2336,12996,1225,1.0,False,False,False,False,False,False,True
2319,51,Female,Teacher,9.66,8,5.64,7.88,8.15,4,29,231,4.91,> 8h,46-55 ans,1.7128,2.36,23.91,9.793,6.53,0.213,2.36,1,0,1,1,1,2.3665,2.1972,5.4467,3.4012,38.64,65.2,228.52,93.3156,64,53361,1.0,False,False,False,False,False,False,True
2320,35,Male,Student,2.68,23,7.83,8.65,5.59,0,91,68,6.7,2-4h,26-35 ans,0.3423,4.9,25.37,3.063,6.145,4.577,0.17,0,0,0,0,0,1.3029,3.1781,4.2341,4.5218,0.0,128.57,787.15,7.1824,529,4624,0.0,False,False,False,False,False,True,False
2321,57,Male,Software Engineer,8.59,19,6.39,6.35,10.0,4,7,209,9.06,> 8h,>55 ans,1.3443,4.96,24.33,8.907,9.53,-3.533,1.61,1,0,0,1,1,2.2607,2.9957,5.3471,2.0794,34.36,190.0,44.45,73.7881,361,43681,0.0,False,False,False,False,True,False,False
2322,52,Male,Manager,6.04,89,4.68,5.12,9.88,4,86,140,10.0,6-8h,46-55 ans,1.2906,31.7,23.18,7.523,9.94,-3.327,3.32,1,1,1,1,0,1.9516,4.4998,4.9488,4.4659,24.16,879.32,440.32,36.4816,7921,19600,0.0,False,False,True,False,False,False,False
2323,58,Female,Teacher,3.92,68,8.47,6.76,5.83,3,11,151,5.05,2-4h,>55 ans,0.4628,13.38,38.52,5.053,5.44,1.113,0.0,0,1,0,0,1,1.5933,4.2341,5.0239,2.4849,11.76,396.44,74.36,15.3664,4624,22801,1.0,False,False,False,False,False,False,True
2324,46,Female,Manager,5.32,26,7.65,4.98,8.04,1,63,117,8.17,4-6h,46-55 ans,0.6954,5.66,21.99,5.753,8.105,-2.01,0.35,0,0,0,1,0,1.8437,3.2958,4.7707,4.1589,5.32,209.04,313.74,28.3024,676,13689,1.0,False,False,True,False,False,False,False
2325,46,Male,Teacher,9.5,91,6.81,4.05,10.0,3,88,100,10.0,> 8h,46-55 ans,1.395,22.27,10.53,11.017,10.0,-4.483,1.19,1,1,0,1,0,2.3514,4.5218,4.6151,4.4886,28.5,910.0,356.4,90.25,8281,10000,0.0,False,False,False,False,False,False,True
2326,55,Female,Manager,7.22,100,7.05,3.4,10.0,4,72,41,9.88,6-8h,46-55 ans,1.0241,23.64,5.68,8.887,9.94,-5.4,0.95,1,1,0,1,0,2.1066,4.6151,3.7377,4.2905,28.88,1000.0,244.8,52.1284,10000,1681,1.0,False,False,True,False,False,False,False
2327,59,Male,Doctor,4.24,39,7.13,6.61,5.63,2,109,47,6.15,4-6h,>55 ans,0.5947,9.12,11.08,4.89,5.89,2.797,0.87,0,1,0,0,0,1.6563,3.6889,3.8712,4.7005,8.48,219.57,720.49,17.9776,1521,2209,0.0,True,False,False,False,False,False,False
2328,38,Female,Manager,9.92,70,6.5,3.11,10.0,2,31,236,10.0,> 8h,36-45 ans,1.5262,17.95,23.79,11.087,10.0,-6.373,1.5,1,1,0,1,0,2.3906,4.2627,5.4681,3.4657,19.84,700.0,96.41,98.4064,4900,55696,1.0,False,False,True,False,False,False,False
2329,59,Female,Freelancer,4.11,82,7.72,4.89,6.77,3,16,282,6.2,4-6h,>55 ans,0.5324,17.7,68.61,5.477,6.485,-1.613,0.28,0,1,0,0,1,1.6312,4.4188,5.6454,2.8332,12.33,555.14,78.24,16.8921,6724,79524,1.0,False,True,False,False,False,False,False
2330,30,Male,Software Engineer,8.32,53,7.58,4.48,10.0,0,113,178,9.81,> 8h,26-35 ans,1.0976,11.65,21.39,9.203,9.905,-3.637,0.42,1,1,0,1,0,2.2322,3.989,5.1874,4.7362,0.0,530.0,506.24,69.2224,2809,31684,0.0,False,False,False,False,True,False,False
2331,58,Male,Doctor,8.06,85,4.05,5.36,10.0,4,101,281,8.98,> 8h,>55 ans,1.9901,34.98,34.86,9.477,9.49,-2.957,3.95,1,1,1,1,0,2.2039,4.4543,5.6419,4.625,32.24,850.0,541.36,64.9636,7225,78961,0.0,True,False,False,False,False,False,False
2332,34,Male,Researcher,7.51,81,4.55,3.5,10.0,2,39,233,9.11,6-8h,26-35 ans,1.6505,29.67,31.03,8.86,9.555,-5.85,3.45,1,1,1,1,0,2.1412,4.4067,5.4553,3.6889,15.02,810.0,136.5,56.4001,6561,54289,0.0,False,False,False,True,False,False,False
2333,26,Male,Doctor,7.02,14,4.13,6.67,8.4,4,43,293,9.02,6-8h,26-35 ans,1.6998,5.65,41.74,7.253,8.71,-1.013,3.87,1,0,1,1,0,2.0819,2.7081,5.6836,3.7842,28.08,117.6,286.81,49.2804,196,85849,0.0,True,False,False,False,False,False,False
2334,58,Male,Teacher,1.98,96,4.84,7.4,2.76,1,3,205,2.67,< 2h,>55 ans,0.4091,33.06,103.54,3.58,2.715,4.69,3.16,0,1,1,0,1,1.0919,4.5747,5.3279,1.3863,1.98,264.96,22.2,3.9204,9216,42025,0.0,False,False,False,False,False,False,True
2335,18,Female,Designer,9.92,102,4.36,3.22,10.0,3,56,113,10.0,> 8h,≤25 ans,2.2752,38.99,11.39,11.62,10.0,-5.847,3.64,1,1,1,1,0,2.3906,4.6347,4.7362,4.0431,29.76,1020.0,180.32,98.4064,10404,12769,1.0,False,False,False,False,False,False,False
2336,19,Male,Freelancer,2.45,50,4.97,5.86,5.32,3,113,204,5.43,2-4h,≤25 ans,0.493,16.77,83.27,3.283,5.375,2.423,3.03,0,1,1,0,0,1.2384,3.9318,5.323,4.7362,7.35,266.0,662.18,6.0025,2500,41616,0.0,False,True,False,False,False,False,False
2337,46,Female,Researcher,6.37,68,6.69,4.98,9.7,2,37,59,8.89,6-8h,46-55 ans,0.9522,16.94,9.26,7.503,9.295,-4.103,1.31,1,1,0,1,0,1.9974,4.2341,4.0943,3.6376,12.74,659.6,184.26,40.5769,4624,3481,1.0,False,False,False,True,False,False,False
2338,50,Male,Software Engineer,3.24,39,7.35,9.46,4.14,4,93,58,3.17,2-4h,46-55 ans,0.4408,8.84,17.9,3.89,3.655,6.87,0.65,0,1,0,0,0,1.4446,3.6889,4.0775,4.5433,12.96,161.46,879.78,10.4976,1521,3364,0.0,False,False,False,False,True,False,False
2339,27,Male,Doctor,2.52,100,8.59,6.33,6.65,3,87,236,7.82,2-4h,26-35 ans,0.2934,19.4,93.65,4.187,7.235,1.13,0.0,0,1,0,0,0,1.2585,4.6151,5.4681,4.4773,7.56,665.0,550.71,6.3504,10000,55696,0.0,True,False,False,False,False,False,False
2340,57,Male,Designer,6.04,68,7.7,6.3,8.52,0,65,207,9.45,6-8h,>55 ans,0.7844,14.72,34.27,7.173,8.985,-1.137,0.3,1,1,0,1,0,1.9516,4.2341,5.3375,4.1897,0.0,579.36,409.5,36.4816,4624,42849,0.0,False,False,False,False,False,False,False
2341,38,Female,Designer,8.53,100,4.16,3.5,10.0,1,48,249,10.0,> 8h,36-45 ans,2.0505,40.06,29.19,10.197,10.0,-5.7,3.84,1,1,1,1,0,2.2544,4.6151,5.5215,3.8918,8.53,1000.0,168.0,72.7609,10000,62001,1.0,False,False,False,False,False,False,False
2342,45,Male,Doctor,4.39,42,6.34,5.75,7.22,2,102,120,6.76,4-6h,36-45 ans,0.6924,11.04,27.33,5.09,6.99,0.23,1.66,0,1,0,1,0,1.6845,3.7612,4.7958,4.6347,8.78,303.24,586.5,19.2721,1764,14400,0.0,True,False,False,False,False,False,False
2343,28,Female,Teacher,1.69,63,7.38,7.43,3.14,2,57,163,2.86,< 2h,26-35 ans,0.229,14.23,96.45,2.74,3.0,5.24,0.62,0,1,0,0,0,0.9895,4.1589,5.0999,4.0604,3.38,197.82,423.51,2.8561,3969,26569,1.0,False,False,False,False,False,False,True
2344,51,Female,Student,6.61,6,5.58,7.93,7.21,2,8,117,9.0,6-8h,46-55 ans,1.1846,1.79,17.7,6.71,8.105,0.853,2.42,1,0,1,1,1,2.0295,1.9459,4.7707,2.1972,13.22,43.26,63.44,43.6921,36,13689,1.0,False,False,False,False,False,True,False
2345,25,Female,Doctor,7.9,1,5.84,7.19,7.15,1,87,182,9.11,6-8h,≤25 ans,1.3527,0.29,23.04,7.917,8.13,1.49,2.16,1,0,1,1,0,2.1861,0.6931,5.2095,4.4773,7.9,7.15,625.53,62.41,1,33124,1.0,True,False,False,False,False,False,False
2346,39,Female,Teacher,3.66,29,8.01,6.29,4.56,1,23,274,5.66,2-4h,36-45 ans,0.4569,6.03,74.86,4.143,5.11,2.113,0.0,0,0,0,0,1,1.539,3.4012,5.6168,3.1781,3.66,132.24,144.67,13.3956,841,75076,1.0,False,False,False,False,False,False,True
2347,25,Male,Software Engineer,7.22,112,4.24,3.87,10.0,0,78,59,10.0,6-8h,≤25 ans,1.7028,44.03,8.17,9.087,10.0,-4.83,3.76,1,1,1,1,0,2.1066,4.7274,4.0943,4.3694,0.0,1120.0,301.86,52.1284,12544,3481,0.0,False,False,False,False,True,False,False
2348,32,Female,Teacher,1.68,74,6.7,6.67,2.82,3,6,35,4.91,< 2h,26-35 ans,0.2507,18.41,20.83,2.913,3.865,3.95,1.3,0,1,0,0,1,0.9858,4.3175,3.5835,1.9459,5.04,208.68,40.02,2.8224,5476,1225,1.0,False,False,False,False,False,False,True
2349,34,Female,Designer,4.25,51,8.02,6.49,5.55,0,55,159,5.95,4-6h,26-35 ans,0.5299,10.6,37.41,5.1,5.75,1.857,0.0,0,1,0,0,0,1.6582,3.9512,5.0752,4.0254,0.0,283.05,356.95,18.0625,2601,25281,1.0,False,False,False,False,False,False,False
2350,40,Other,Freelancer,5.27,100,7.99,6.28,7.74,3,55,225,7.77,4-6h,36-45 ans,0.6596,20.86,42.69,6.937,7.755,-0.543,0.01,0,1,0,1,0,1.8358,4.6151,5.4205,4.0254,15.81,774.0,345.4,27.7729,10000,50625,,False,True,False,False,False,False,False
2351,41,Male,Freelancer,8.04,102,4.6,4.48,8.78,4,19,67,8.57,> 8h,36-45 ans,1.7478,36.96,8.33,9.74,8.675,-3.983,3.4,1,1,1,1,1,2.2017,4.6347,4.2195,2.9957,32.16,895.56,85.12,64.6416,10404,4489,0.0,False,True,False,False,False,False,False
2352,36,Female,Software Engineer,4.04,32,8.22,8.71,4.08,1,114,73,4.42,4-6h,36-45 ans,0.4915,6.49,18.07,4.573,4.25,6.53,0.0,0,1,0,0,0,1.6174,3.4965,4.3041,4.7449,4.04,130.56,992.94,16.3216,1024,5329,1.0,False,False,False,False,True,False,False
2353,22,Male,Researcher,5.08,8,4.39,9.74,4.19,3,35,67,3.68,4-6h,≤25 ans,1.1572,3.04,13.19,5.213,3.935,6.133,3.61,0,0,1,0,0,1.805,2.1972,4.2195,3.5835,15.24,33.52,340.9,25.8064,64,4489,0.0,False,False,False,True,False,False,False
2354,49,Male,Freelancer,6.66,10,8.62,6.75,8.64,3,78,114,8.25,6-8h,46-55 ans,0.7726,1.93,17.12,6.827,8.445,-0.59,0.0,1,0,0,1,0,2.036,2.3979,4.7449,4.3694,19.98,86.4,526.5,44.3556,100,12996,0.0,False,True,False,False,False,False,False
2355,18,Female,Software Engineer,6.62,75,5.08,6.35,7.3,2,44,203,6.45,6-8h,≤25 ans,1.3031,24.61,30.66,7.87,6.875,-0.217,2.92,1,1,1,1,0,2.0308,4.3307,5.3181,3.8067,13.24,547.5,279.4,43.8244,5625,41209,1.0,False,False,False,False,True,False,False
2356,40,Other,Student,5.66,9,4.58,9.06,3.21,3,39,53,4.34,4-6h,36-45 ans,1.2358,3.28,9.36,5.81,3.775,6.5,3.42,0,0,1,0,0,1.8961,2.3026,3.989,3.6889,16.98,28.89,353.34,32.0356,81,2809,,False,False,False,False,False,True,False
2357,54,Female,Researcher,3.96,115,4.37,5.13,5.58,3,43,129,5.48,2-4h,46-55 ans,0.9062,43.86,32.58,5.877,5.53,0.267,3.63,0,1,1,0,0,1.6014,4.7536,4.8675,3.7842,11.88,641.7,220.59,15.6816,13225,16641,1.0,False,False,False,True,False,False,False
2358,25,Female,Student,7.03,53,5.72,6.98,8.22,1,22,97,8.67,6-8h,≤25 ans,1.229,15.44,13.8,7.913,8.445,-0.873,2.28,1,1,1,1,1,2.0832,3.989,4.585,3.1355,7.03,435.66,153.56,49.4209,2809,9409,1.0,False,False,False,False,False,True,False
